"","Year","Month","Day","Country","dengue_cases"
"760",2004,8,29,"Mexico",11
"761",2004,8,29,"Philippines",98
"762",2004,8,29,"Singapore",164
"763",2004,8,29,"Venezuela",148
"764",2004,9,5,"Argentina",19
"765",2004,9,5,"Bolivia",16
"766",2004,9,5,"Brazil",31
"767",2004,9,5,"India",82
"768",2004,9,5,"Indonesia",77
"769",2004,9,5,"Mexico",106
"770",2004,9,5,"Philippines",131
"771",2004,9,5,"Singapore",193
"772",2004,9,5,"Venezuela",157
"773",2004,9,12,"Argentina",22
"774",2004,9,12,"Bolivia",14
"775",2004,9,12,"Brazil",19
"776",2004,9,12,"India",103
"777",2004,9,12,"Indonesia",72
"778",2004,9,12,"Mexico",124
"779",2004,9,12,"Philippines",153
"780",2004,9,12,"Singapore",165
"781",2004,9,12,"Venezuela",151
"782",2004,9,19,"Argentina",19
"783",2004,9,19,"Bolivia",11
"784",2004,9,19,"Brazil",22
"785",2004,9,19,"India",127
"786",2004,9,19,"Indonesia",62
"787",2004,9,19,"Mexico",138
"788",2004,9,19,"Philippines",153
"789",2004,9,19,"Singapore",208
"790",2004,9,19,"Venezuela",159
"791",2004,9,26,"Argentina",27
"792",2004,9,26,"Bolivia",11
"793",2004,9,26,"Brazil",26
"794",2004,9,26,"India",12
"795",2004,9,26,"Indonesia",79
"796",2004,9,26,"Mexico",135
"797",2004,9,26,"Philippines",139
"798",2004,9,26,"Singapore",178
"799",2004,9,26,"Venezuela",173
"800",2004,10,3,"Argentina",22
"801",2004,10,3,"Bolivia",12
"802",2004,10,3,"Brazil",21
"803",2004,10,3,"India",114
"804",2004,10,3,"Indonesia",82
"805",2004,10,3,"Mexico",115
"806",2004,10,3,"Philippines",118
"807",2004,10,3,"Singapore",174
"808",2004,10,3,"Venezuela",198
"809",2004,10,10,"Argentina",29
"810",2004,10,10,"Bolivia",15
"811",2004,10,10,"Brazil",15
"812",2004,10,10,"India",137
"813",2004,10,10,"Indonesia",71
"814",2004,10,10,"Mexico",124
"815",2004,10,10,"Philippines",114
"816",2004,10,10,"Singapore",188
"817",2004,10,10,"Venezuela",202
"818",2004,10,17,"Argentina",27
"819",2004,10,17,"Bolivia",18
"820",2004,10,17,"Brazil",45
"821",2004,10,17,"India",171
"822",2004,10,17,"Indonesia",115
"823",2004,10,17,"Mexico",148
"824",2004,10,17,"Philippines",101
"825",2004,10,17,"Singapore",186
"826",2004,10,17,"Venezuela",24
"827",2004,10,24,"Argentina",27
"828",2004,10,24,"Bolivia",21
"829",2004,10,24,"Brazil",41
"830",2004,10,24,"India",173
"831",2004,10,24,"Indonesia",78
"832",2004,10,24,"Mexico",138
"833",2004,10,24,"Philippines",97
"834",2004,10,24,"Singapore",165
"835",2004,10,24,"Venezuela",23
"836",2004,10,31,"Argentina",29
"837",2004,10,31,"Bolivia",2
"838",2004,10,31,"Brazil",47
"839",2004,10,31,"India",164
"840",2004,10,31,"Indonesia",66
"841",2004,10,31,"Mexico",73
"842",2004,10,31,"Philippines",9
"843",2004,10,31,"Singapore",177
"844",2004,10,31,"Venezuela",221
"845",2004,11,7,"Argentina",29
"846",2004,11,7,"Bolivia",17
"847",2004,11,7,"Brazil",46
"848",2004,11,7,"India",182
"849",2004,11,7,"Indonesia",67
"850",2004,11,7,"Mexico",75
"851",2004,11,7,"Philippines",96
"852",2004,11,7,"Singapore",187
"853",2004,11,7,"Venezuela",227
"854",2004,11,14,"Argentina",27
"855",2004,11,14,"Bolivia",16
"856",2004,11,14,"Brazil",59
"857",2004,11,14,"India",155
"858",2004,11,14,"Indonesia",84
"859",2004,11,14,"Mexico",78
"860",2004,11,14,"Philippines",9
"861",2004,11,14,"Singapore",195
"862",2004,11,14,"Venezuela",183
"863",2004,11,21,"Argentina",27
"864",2004,11,21,"Bolivia",17
"865",2004,11,21,"Brazil",78
"866",2004,11,21,"India",125
"867",2004,11,21,"Indonesia",9
"868",2004,11,21,"Mexico",72
"869",2004,11,21,"Philippines",95
"870",2004,11,21,"Singapore",182
"871",2004,11,21,"Venezuela",171
"872",2004,11,28,"Argentina",22
"873",2004,11,28,"Bolivia",22
"874",2004,11,28,"Brazil",57
"875",2004,11,28,"India",93
"876",2004,11,28,"Indonesia",16
"877",2004,11,28,"Mexico",61
"878",2004,11,28,"Philippines",9
"879",2004,11,28,"Singapore",193
"880",2004,11,28,"Venezuela",201
"881",2004,12,5,"Argentina",19
"882",2004,12,5,"Bolivia",19
"883",2004,12,5,"Brazil",32
"884",2004,12,5,"India",93
"885",2004,12,5,"Indonesia",97
"886",2004,12,5,"Mexico",7
"887",2004,12,5,"Philippines",98
"888",2004,12,5,"Singapore",185
"889",2004,12,5,"Venezuela",18
"890",2004,12,12,"Argentina",17
"891",2004,12,12,"Bolivia",16
"892",2004,12,12,"Brazil",33
"893",2004,12,12,"India",71
"894",2004,12,12,"Indonesia",112
"895",2004,12,12,"Mexico",49
"896",2004,12,12,"Philippines",105
"897",2004,12,12,"Singapore",185
"898",2004,12,12,"Venezuela",169
"899",2004,12,19,"Argentina",14
"900",2004,12,19,"Bolivia",16
"901",2004,12,19,"Brazil",4
"902",2004,12,19,"India",62
"903",2004,12,19,"Indonesia",93
"904",2004,12,19,"Mexico",48
"905",2004,12,19,"Philippines",99
"906",2004,12,19,"Singapore",187
"907",2004,12,19,"Venezuela",159
"908",2004,12,26,"Argentina",14
"909",2004,12,26,"Bolivia",15
"910",2004,12,26,"Brazil",45
"911",2004,12,26,"India",55
"912",2004,12,26,"Indonesia",72
"913",2004,12,26,"Mexico",42
"914",2004,12,26,"Philippines",1
"915",2004,12,26,"Singapore",186
"916",2004,12,26,"Venezuela",16
"917",2005,1,2,"Argentina",12
"918",2005,1,2,"Bolivia",15
"919",2005,1,2,"Brazil",63
"920",2005,1,2,"India",39
"921",2005,1,2,"Indonesia",113
"922",2005,1,2,"Mexico",48
"923",2005,1,2,"Philippines",103
"924",2005,1,2,"Singapore",167
"925",2005,1,2,"Venezuela",162
"926",2005,1,9,"Argentina",12
"927",2005,1,9,"Bolivia",15
"928",2005,1,9,"Brazil",57
"929",2005,1,9,"India",34
"930",2005,1,9,"Indonesia",79
"931",2005,1,9,"Mexico",38
"932",2005,1,9,"Philippines",101
"933",2005,1,9,"Singapore",194
"934",2005,1,9,"Venezuela",174
"935",2005,1,16,"Argentina",12
"936",2005,1,16,"Bolivia",2
"937",2005,1,16,"Brazil",7
"938",2005,1,16,"India",32
"939",2005,1,16,"Indonesia",104
"940",2005,1,16,"Mexico",4
"941",2005,1,16,"Philippines",103
"942",2005,1,16,"Singapore",18
"943",2005,1,16,"Venezuela",176
"944",2005,1,23,"Argentina",1
"945",2005,1,23,"Bolivia",29
"946",2005,1,23,"Brazil",62
"947",2005,1,23,"India",3
"948",2005,1,23,"Indonesia",171
"949",2005,1,23,"Mexico",45
"950",2005,1,23,"Philippines",1
"951",2005,1,23,"Singapore",184
"952",2005,1,23,"Venezuela",183
"953",2005,1,30,"Argentina",1
"954",2005,1,30,"Bolivia",41
"955",2005,1,30,"Brazil",62
"956",2005,1,30,"India",2
"957",2005,1,30,"Indonesia",206
"958",2005,1,30,"Mexico",33
"959",2005,1,30,"Philippines",93
"960",2005,1,30,"Singapore",251
"961",2005,1,30,"Venezuela",21
"962",2005,2,6,"Argentina",1
"963",2005,2,6,"Bolivia",38
"964",2005,2,6,"Brazil",74
"965",2005,2,6,"India",35
"966",2005,2,6,"Indonesia",328
"967",2005,2,6,"Mexico",36
"968",2005,2,6,"Philippines",89
"969",2005,2,6,"Singapore",271
"970",2005,2,6,"Venezuela",183
"971",2005,2,13,"Argentina",14
"972",2005,2,13,"Bolivia",32
"973",2005,2,13,"Brazil",86
"974",2005,2,13,"India",27
"975",2005,2,13,"Indonesia",39
"976",2005,2,13,"Mexico",4
"977",2005,2,13,"Philippines",78
"978",2005,2,13,"Singapore",236
"979",2005,2,13,"Venezuela",165
"980",2005,2,20,"Argentina",14
"981",2005,2,20,"Bolivia",29
"982",2005,2,20,"Brazil",72
"983",2005,2,20,"India",15
"984",2005,2,20,"Indonesia",278
"985",2005,2,20,"Mexico",36
"986",2005,2,20,"Philippines",73
"987",2005,2,20,"Singapore",291
"988",2005,2,20,"Venezuela",188
"989",2005,2,27,"Argentina",12
"990",2005,2,27,"Bolivia",18
"991",2005,2,27,"Brazil",4
"992",2005,2,27,"India",19
"993",2005,2,27,"Indonesia",177
"994",2005,2,27,"Mexico",55
"995",2005,2,27,"Philippines",7
"996",2005,2,27,"Singapore",184
"997",2005,2,27,"Venezuela",196
"998",2005,3,6,"Argentina",14
"999",2005,3,6,"Bolivia",28
"1000",2005,3,6,"Brazil",79
"1001",2005,3,6,"India",14
"1002",2005,3,6,"Indonesia",211
"1003",2005,3,6,"Mexico",52
"1004",2005,3,6,"Philippines",71
"1005",2005,3,6,"Singapore",165
"1006",2005,3,6,"Venezuela",17
"1007",2005,3,13,"Argentina",19
"1008",2005,3,13,"Bolivia",28
"1009",2005,3,13,"Brazil",68
"1010",2005,3,13,"India",29
"1011",2005,3,13,"Indonesia",174
"1012",2005,3,13,"Mexico",51
"1013",2005,3,13,"Philippines",68
"1014",2005,3,13,"Singapore",153
"1015",2005,3,13,"Venezuela",162
"1016",2005,3,20,"Argentina",24
"1017",2005,3,20,"Bolivia",24
"1018",2005,3,20,"Brazil",74
"1019",2005,3,20,"India",22
"1020",2005,3,20,"Indonesia",159
"1021",2005,3,20,"Mexico",47
"1022",2005,3,20,"Philippines",68
"1023",2005,3,20,"Singapore",194
"1024",2005,3,20,"Venezuela",164
"1025",2005,3,27,"Argentina",31
"1026",2005,3,27,"Bolivia",3
"1027",2005,3,27,"Brazil",91
"1028",2005,3,27,"India",18
"1029",2005,3,27,"Indonesia",181
"1030",2005,3,27,"Mexico",49
"1031",2005,3,27,"Philippines",65
"1032",2005,3,27,"Singapore",204
"1033",2005,3,27,"Venezuela",17
"1034",2005,4,3,"Argentina",27
"1035",2005,4,3,"Bolivia",28
"1036",2005,4,3,"Brazil",67
"1037",2005,4,3,"India",8
"1038",2005,4,3,"Indonesia",132
"1039",2005,4,3,"Mexico",35
"1040",2005,4,3,"Philippines",61
"1041",2005,4,3,"Singapore",202
"1042",2005,4,3,"Venezuela",172
"1043",2005,4,10,"Argentina",24
"1044",2005,4,10,"Bolivia",51
"1045",2005,4,10,"Brazil",57
"1046",2005,4,10,"India",16
"1047",2005,4,10,"Indonesia",176
"1048",2005,4,10,"Mexico",51
"1049",2005,4,10,"Philippines",59
"1050",2005,4,10,"Singapore",181
"1051",2005,4,10,"Venezuela",164
"1052",2005,4,17,"Argentina",22
"1053",2005,4,17,"Bolivia",68
"1054",2005,4,17,"Brazil",62
"1055",2005,4,17,"India",13
"1056",2005,4,17,"Indonesia",135
"1057",2005,4,17,"Mexico",49
"1058",2005,4,17,"Philippines",61
"1059",2005,4,17,"Singapore",172
"1060",2005,4,17,"Venezuela",167
"1061",2005,4,24,"Argentina",24
"1062",2005,4,24,"Bolivia",51
"1063",2005,4,24,"Brazil",62
"1064",2005,4,24,"India",15
"1065",2005,4,24,"Indonesia",124
"1066",2005,4,24,"Mexico",53
"1067",2005,4,24,"Philippines",61
"1068",2005,4,24,"Singapore",177
"1069",2005,4,24,"Venezuela",162
"1070",2005,5,1,"Argentina",29
"1071",2005,5,1,"Bolivia",44
"1072",2005,5,1,"Brazil",58
"1073",2005,5,1,"India",13
"1074",2005,5,1,"Indonesia",129
"1075",2005,5,1,"Mexico",51
"1076",2005,5,1,"Philippines",6
"1077",2005,5,1,"Singapore",187
"1078",2005,5,1,"Venezuela",174
"1079",2005,5,8,"Argentina",24
"1080",2005,5,8,"Bolivia",45
"1081",2005,5,8,"Brazil",59
"1082",2005,5,8,"India",21
"1083",2005,5,8,"Indonesia",139
"1084",2005,5,8,"Mexico",56
"1085",2005,5,8,"Philippines",59
"1086",2005,5,8,"Singapore",181
"1087",2005,5,8,"Venezuela",175
"1088",2005,5,15,"Argentina",22
"1089",2005,5,15,"Bolivia",45
"1090",2005,5,15,"Brazil",63
"1091",2005,5,15,"India",44
"1092",2005,5,15,"Indonesia",98
"1093",2005,5,15,"Mexico",57
"1094",2005,5,15,"Philippines",62
"1095",2005,5,15,"Singapore",178
"1096",2005,5,15,"Venezuela",19
"1097",2005,5,22,"Argentina",19
"1098",2005,5,22,"Bolivia",45
"1099",2005,5,22,"Brazil",5
"1100",2005,5,22,"India",28
"1101",2005,5,22,"Indonesia",101
"1102",2005,5,22,"Mexico",63
"1103",2005,5,22,"Philippines",59
"1104",2005,5,22,"Singapore",144
"1105",2005,5,22,"Venezuela",181
"1106",2005,5,29,"Argentina",19
"1107",2005,5,29,"Bolivia",41
"1108",2005,5,29,"Brazil",67
"1109",2005,5,29,"India",31
"1110",2005,5,29,"Indonesia",11
"1111",2005,5,29,"Mexico",7
"1112",2005,5,29,"Philippines",71
"1113",2005,5,29,"Singapore",162
"1114",2005,5,29,"Venezuela",192
"1115",2005,6,5,"Argentina",17
"1116",2005,6,5,"Bolivia",24
"1117",2005,6,5,"Brazil",56
"1118",2005,6,5,"India",28
"1119",2005,6,5,"Indonesia",98
"1120",2005,6,5,"Mexico",75
"1121",2005,6,5,"Philippines",79
"1122",2005,6,5,"Singapore",175
"1123",2005,6,5,"Venezuela",176
"1124",2005,6,12,"Argentina",22
"1125",2005,6,12,"Bolivia",3
"1126",2005,6,12,"Brazil",56
"1127",2005,6,12,"India",52
"1128",2005,6,12,"Indonesia",7
"1129",2005,6,12,"Mexico",89
"1130",2005,6,12,"Philippines",83
"1131",2005,6,12,"Singapore",181
"1132",2005,6,12,"Venezuela",175
"1133",2005,6,19,"Argentina",22
"1134",2005,6,19,"Bolivia",34
"1135",2005,6,19,"Brazil",5
"1136",2005,6,19,"India",28
"1137",2005,6,19,"Indonesia",72
"1138",2005,6,19,"Mexico",89
"1139",2005,6,19,"Philippines",95
"1140",2005,6,19,"Singapore",204
"1141",2005,6,19,"Venezuela",2
"1142",2005,6,26,"Argentina",22
"1143",2005,6,26,"Bolivia",22
"1144",2005,6,26,"Brazil",41
"1145",2005,6,26,"India",55
"1146",2005,6,26,"Indonesia",86
"1147",2005,6,26,"Mexico",88
"1148",2005,6,26,"Philippines",128
"1149",2005,6,26,"Singapore",232
"1150",2005,6,26,"Venezuela",211
"1151",2005,7,3,"Argentina",19
"1152",2005,7,3,"Bolivia",14
"1153",2005,7,3,"Brazil",42
"1154",2005,7,3,"India",51
"1155",2005,7,3,"Indonesia",1
"1156",2005,7,3,"Mexico",1
"1157",2005,7,3,"Philippines",136
"1158",2005,7,3,"Singapore",221
"1159",2005,7,3,"Venezuela",186
"1160",2005,7,10,"Argentina",17
"1161",2005,7,10,"Bolivia",11
"1162",2005,7,10,"Brazil",34
"1163",2005,7,10,"India",75
"1164",2005,7,10,"Indonesia",93
"1165",2005,7,10,"Mexico",81
"1166",2005,7,10,"Philippines",133
"1167",2005,7,10,"Singapore",226
"1168",2005,7,10,"Venezuela",183
"1169",2005,7,17,"Argentina",14
"1170",2005,7,17,"Bolivia",11
"1171",2005,7,17,"Brazil",35
"1172",2005,7,17,"India",134
"1173",2005,7,17,"Indonesia",111
"1174",2005,7,17,"Mexico",104
"1175",2005,7,17,"Philippines",162
"1176",2005,7,17,"Singapore",25
"1177",2005,7,17,"Venezuela",222
"1178",2005,7,24,"Argentina",12
"1179",2005,7,24,"Bolivia",7
"1180",2005,7,24,"Brazil",51
"1181",2005,7,24,"India",13
"1182",2005,7,24,"Indonesia",103
"1183",2005,7,24,"Mexico",135
"1184",2005,7,24,"Philippines",185
"1185",2005,7,24,"Singapore",291
"1186",2005,7,24,"Venezuela",196
"1187",2005,7,31,"Argentina",12
"1188",2005,7,31,"Bolivia",8
"1189",2005,7,31,"Brazil",49
"1190",2005,7,31,"India",93
"1191",2005,7,31,"Indonesia",103
"1192",2005,7,31,"Mexico",151
"1193",2005,7,31,"Philippines",25
"1194",2005,7,31,"Singapore",289
"1195",2005,7,31,"Venezuela",218
"1196",2005,8,7,"Argentina",19
"1197",2005,8,7,"Bolivia",7
"1198",2005,8,7,"Brazil",52
"1199",2005,8,7,"India",172
"1200",2005,8,7,"Indonesia",152
"1201",2005,8,7,"Mexico",154
"1202",2005,8,7,"Philippines",32
"1203",2005,8,7,"Singapore",247
"1204",2005,8,7,"Venezuela",18
"1205",2005,8,14,"Argentina",24
"1206",2005,8,14,"Bolivia",9
"1207",2005,8,14,"Brazil",52
"1208",2005,8,14,"India",218
"1209",2005,8,14,"Indonesia",2
"1210",2005,8,14,"Mexico",136
"1211",2005,8,14,"Philippines",367
"1212",2005,8,14,"Singapore",257
"1213",2005,8,14,"Venezuela",255
"1214",2005,8,21,"Argentina",27
"1215",2005,8,21,"Bolivia",2
"1216",2005,8,21,"Brazil",26
"1217",2005,8,21,"India",228
"1218",2005,8,21,"Indonesia",219
"1219",2005,8,21,"Mexico",99
"1220",2005,8,21,"Philippines",295
"1221",2005,8,21,"Singapore",365
"1222",2005,8,21,"Venezuela",217
"1223",2005,8,28,"Argentina",29
"1224",2005,8,28,"Bolivia",23
"1225",2005,8,28,"Brazil",35
"1226",2005,8,28,"India",299
"1227",2005,8,28,"Indonesia",188
"1228",2005,8,28,"Mexico",127
"1229",2005,8,28,"Philippines",325
"1230",2005,8,28,"Singapore",402
"1231",2005,8,28,"Venezuela",197
"1232",2005,9,4,"Argentina",29
"1233",2005,9,4,"Bolivia",3
"1234",2005,9,4,"Brazil",26
"1235",2005,9,4,"India",355
"1236",2005,9,4,"Indonesia",157
"1237",2005,9,4,"Mexico",143
"1238",2005,9,4,"Philippines",333
"1239",2005,9,4,"Singapore",566
"1240",2005,9,4,"Venezuela",229
"1241",2005,9,11,"Argentina",22
"1242",2005,9,11,"Bolivia",33
"1243",2005,9,11,"Brazil",25
"1244",2005,9,11,"India",298
"1245",2005,9,11,"Indonesia",124
"1246",2005,9,11,"Mexico",177
"1247",2005,9,11,"Philippines",228
"1248",2005,9,11,"Singapore",1
"1249",2005,9,11,"Venezuela",226
"1250",2005,9,18,"Argentina",19
"1251",2005,9,18,"Bolivia",2
"1252",2005,9,18,"Brazil",29
"1253",2005,9,18,"India",247
"1254",2005,9,18,"Indonesia",151
"1255",2005,9,18,"Mexico",208
"1256",2005,9,18,"Philippines",213
"1257",2005,9,18,"Singapore",839
"1258",2005,9,18,"Venezuela",19
"1259",2005,9,25,"Argentina",14
"1260",2005,9,25,"Bolivia",24
"1261",2005,9,25,"Brazil",29
"1262",2005,9,25,"India",224
"1263",2005,9,25,"Indonesia",135
"1264",2005,9,25,"Mexico",167
"1265",2005,9,25,"Philippines",165
"1266",2005,9,25,"Singapore",815
"1267",2005,9,25,"Venezuela",229
"1268",2005,10,2,"Argentina",14
"1269",2005,10,2,"Bolivia",22
"1270",2005,10,2,"Brazil",28
"1271",2005,10,2,"India",213
"1272",2005,10,2,"Indonesia",116
"1273",2005,10,2,"Mexico",156
"1274",2005,10,2,"Philippines",138
"1275",2005,10,2,"Singapore",622
"1276",2005,10,2,"Venezuela",207
"1277",2005,10,9,"Argentina",14
"1278",2005,10,9,"Bolivia",36
"1279",2005,10,9,"Brazil",3
"1280",2005,10,9,"India",237
"1281",2005,10,9,"Indonesia",168
"1282",2005,10,9,"Mexico",179
"1283",2005,10,9,"Philippines",137
"1284",2005,10,9,"Singapore",401
"1285",2005,10,9,"Venezuela",239
"1286",2005,10,16,"Argentina",22
"1287",2005,10,16,"Bolivia",26
"1288",2005,10,16,"Brazil",48
"1289",2005,10,16,"India",285
"1290",2005,10,16,"Indonesia",277
"1291",2005,10,16,"Mexico",194
"1292",2005,10,16,"Philippines",141
"1293",2005,10,16,"Singapore",359
"1294",2005,10,16,"Venezuela",283
"1295",2005,10,23,"Argentina",46
"1296",2005,10,23,"Bolivia",23
"1297",2005,10,23,"Brazil",43
"1298",2005,10,23,"India",295
"1299",2005,10,23,"Indonesia",168
"1300",2005,10,23,"Mexico",169
"1301",2005,10,23,"Philippines",115
"1302",2005,10,23,"Singapore",345
"1303",2005,10,23,"Venezuela",301
"1304",2005,10,30,"Argentina",36
"1305",2005,10,30,"Bolivia",3
"1306",2005,10,30,"Brazil",41
"1307",2005,10,30,"India",276
"1308",2005,10,30,"Indonesia",154
"1309",2005,10,30,"Mexico",155
"1310",2005,10,30,"Philippines",117
"1311",2005,10,30,"Singapore",324
"1312",2005,10,30,"Venezuela",246
"1313",2005,11,6,"Argentina",34
"1314",2005,11,6,"Bolivia",24
"1315",2005,11,6,"Brazil",46
"1316",2005,11,6,"India",251
"1317",2005,11,6,"Indonesia",144
"1318",2005,11,6,"Mexico",147
"1319",2005,11,6,"Philippines",106
"1320",2005,11,6,"Singapore",246
"1321",2005,11,6,"Venezuela",244
"1322",2005,11,13,"Argentina",29
"1323",2005,11,13,"Bolivia",49
"1324",2005,11,13,"Brazil",67
"1325",2005,11,13,"India",232
"1326",2005,11,13,"Indonesia",214
"1327",2005,11,13,"Mexico",115
"1328",2005,11,13,"Philippines",9
"1329",2005,11,13,"Singapore",203
"1330",2005,11,13,"Venezuela",206
"1331",2005,11,20,"Argentina",22
"1332",2005,11,20,"Bolivia",61
"1333",2005,11,20,"Brazil",69
"1334",2005,11,20,"India",198
"1335",2005,11,20,"Indonesia",207
"1336",2005,11,20,"Mexico",105
"1337",2005,11,20,"Philippines",94
"1338",2005,11,20,"Singapore",164
"1339",2005,11,20,"Venezuela",275
"1340",2005,11,27,"Argentina",19
"1341",2005,11,27,"Bolivia",52
"1342",2005,11,27,"Brazil",32
"1343",2005,11,27,"India",15
"1344",2005,11,27,"Indonesia",288
"1345",2005,11,27,"Mexico",91
"1346",2005,11,27,"Philippines",81
"1347",2005,11,27,"Singapore",156
"1348",2005,11,27,"Venezuela",211
"1349",2005,12,4,"Argentina",17
"1350",2005,12,4,"Bolivia",25
"1351",2005,12,4,"Brazil",37
"1352",2005,12,4,"India",123
"1353",2005,12,4,"Indonesia",307
"1354",2005,12,4,"Mexico",67
"1355",2005,12,4,"Philippines",8
"1356",2005,12,4,"Singapore",156
"1357",2005,12,4,"Venezuela",177
"1358",2005,12,11,"Argentina",14
"1359",2005,12,11,"Bolivia",15
"1360",2005,12,11,"Brazil",27
"1361",2005,12,11,"India",98
"1362",2005,12,11,"Indonesia",377
"1363",2005,12,11,"Mexico",5
"1364",2005,12,11,"Philippines",82
"1365",2005,12,11,"Singapore",146
"1366",2005,12,11,"Venezuela",187
"1367",2005,12,18,"Argentina",12
"1368",2005,12,18,"Bolivia",17
"1369",2005,12,18,"Brazil",43
"1370",2005,12,18,"India",54
"1371",2005,12,18,"Indonesia",452
"1372",2005,12,18,"Mexico",44
"1373",2005,12,18,"Philippines",8
"1374",2005,12,18,"Singapore",142
"1375",2005,12,18,"Venezuela",18
"1376",2005,12,25,"Argentina",12
"1377",2005,12,25,"Bolivia",13
"1378",2005,12,25,"Brazil",46
"1379",2005,12,25,"India",49
"1380",2005,12,25,"Indonesia",43
"1381",2005,12,25,"Mexico",54
"1382",2005,12,25,"Philippines",95
"1383",2005,12,25,"Singapore",138
"1384",2005,12,25,"Venezuela",18
"1385",2006,1,1,"Argentina",1
"1386",2006,1,1,"Bolivia",13
"1387",2006,1,1,"Brazil",67
"1388",2006,1,1,"India",74
"1389",2006,1,1,"Indonesia",386
"1390",2006,1,1,"Mexico",33
"1391",2006,1,1,"Philippines",96
"1392",2006,1,1,"Singapore",14
"1393",2006,1,1,"Venezuela",204
"1394",2006,1,8,"Argentina",1
"1395",2006,1,8,"Bolivia",1
"1396",2006,1,8,"Brazil",55
"1397",2006,1,8,"India",46
"1398",2006,1,8,"Indonesia",293
"1399",2006,1,8,"Mexico",46
"1400",2006,1,8,"Philippines",95
"1401",2006,1,8,"Singapore",144
"1402",2006,1,8,"Venezuela",207
"1403",2006,1,15,"Argentina",1
"1404",2006,1,15,"Bolivia",17
"1405",2006,1,15,"Brazil",88
"1406",2006,1,15,"India",47
"1407",2006,1,15,"Indonesia",248
"1408",2006,1,15,"Mexico",44
"1409",2006,1,15,"Philippines",94
"1410",2006,1,15,"Singapore",135
"1411",2006,1,15,"Venezuela",201
"1412",2006,1,22,"Argentina",1
"1413",2006,1,22,"Bolivia",11
"1414",2006,1,22,"Brazil",127
"1415",2006,1,22,"India",33
"1416",2006,1,22,"Indonesia",259
"1417",2006,1,22,"Mexico",42
"1418",2006,1,22,"Philippines",95
"1419",2006,1,22,"Singapore",132
"1420",2006,1,22,"Venezuela",2
"1421",2006,1,29,"Argentina",1
"1422",2006,1,29,"Bolivia",9
"1423",2006,1,29,"Brazil",133
"1424",2006,1,29,"India",37
"1425",2006,1,29,"Indonesia",273
"1426",2006,1,29,"Mexico",35
"1427",2006,1,29,"Philippines",84
"1428",2006,1,29,"Singapore",134
"1429",2006,1,29,"Venezuela",194
"1430",2006,2,5,"Argentina",12
"1431",2006,2,5,"Bolivia",9
"1432",2006,2,5,"Brazil",145
"1433",2006,2,5,"India",29
"1434",2006,2,5,"Indonesia",221
"1435",2006,2,5,"Mexico",31
"1436",2006,2,5,"Philippines",93
"1437",2006,2,5,"Singapore",123
"1438",2006,2,5,"Venezuela",215
"1439",2006,2,12,"Argentina",12
"1440",2006,2,12,"Bolivia",2
"1441",2006,2,12,"Brazil",137
"1442",2006,2,12,"India",35
"1443",2006,2,12,"Indonesia",201
"1444",2006,2,12,"Mexico",36
"1445",2006,2,12,"Philippines",82
"1446",2006,2,12,"Singapore",127
"1447",2006,2,12,"Venezuela",217
"1448",2006,2,19,"Argentina",17
"1449",2006,2,19,"Bolivia",16
"1450",2006,2,19,"Brazil",136
"1451",2006,2,19,"India",27
"1452",2006,2,19,"Indonesia",244
"1453",2006,2,19,"Mexico",36
"1454",2006,2,19,"Philippines",84
"1455",2006,2,19,"Singapore",135
"1456",2006,2,19,"Venezuela",199
"1457",2006,2,26,"Argentina",19
"1458",2006,2,26,"Bolivia",14
"1459",2006,2,26,"Brazil",162
"1460",2006,2,26,"India",29
"1461",2006,2,26,"Indonesia",235
"1462",2006,2,26,"Mexico",65
"1463",2006,2,26,"Philippines",78
"1464",2006,2,26,"Singapore",132
"1465",2006,2,26,"Venezuela",183
"1466",2006,3,5,"Argentina",24
"1467",2006,3,5,"Bolivia",12
"1468",2006,3,5,"Brazil",156
"1469",2006,3,5,"India",27
"1470",2006,3,5,"Indonesia",236
"1471",2006,3,5,"Mexico",49
"1472",2006,3,5,"Philippines",7
"1473",2006,3,5,"Singapore",129
"1474",2006,3,5,"Venezuela",189
"1475",2006,3,12,"Argentina",29
"1476",2006,3,12,"Bolivia",16
"1477",2006,3,12,"Brazil",167
"1478",2006,3,12,"India",37
"1479",2006,3,12,"Indonesia",203
"1480",2006,3,12,"Mexico",49
"1481",2006,3,12,"Philippines",71
"1482",2006,3,12,"Singapore",12
